playerID,G,AB,R,H,X2B,X3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,PA,BA,OBP,SLG
alforan01,102,220,25,46,7,2,8,20,11,6,16,91,1,4,0,0,4,240,0.209090909,0.275,0.368181818
alicelu01,1341,3971,551,1031,189,53,47,422,81,50,500,624,26,48,49,45,74,4613,0.259632334,0.342293518,0.369428356
allanan01,512,1486,145,357,48,4,16,140,23,18,87,223,4,9,35,16,27,1633,0.240242261,0.277403552,0.310228802
allarbr01,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
allarko01,109,5,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,7,0.2,0.142857143,0.2
alldrca01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
allen01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
allenal01,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
allenau01,57,118,8,23,5,0,2,7,0,0,8,47,3,1,0,0,3,127,0.194915254,0.251968504,0.288135593
allenbe01,1139,3404,357,815,140,21,73,352,13,16,370,424,52,8,24,17,60,3823,0.239424207,0.312058593,0.357226792
allenbo01,607,2216,338,534,77,45,14,306,53,0,297,221,0,13,6,0,0,2532,0.240974729,0.333333333,0.335288809
allenbo02,9,22,3,3,1,0,0,0,0,0,3,7,0,1,0,0,0,26,0.136363636,0.269230769,0.181818182
allenbo03,3,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0.333333333,0.333333333,0.333333333
allenbo04,204,31,0,4,1,0,0,0,0,0,1,16,0,0,2,0,0,34,0.129032258,0.147058824,0.161290323
allenbr01,116,344,44,70,19,2,12,41,3,0,42,137,6,1,0,2,4,389,0.203488372,0.290488432,0.375
allenbu01,10,36,7,12,1,0,0,5,0,0,1,0,0,1,0,0,0,38,0.333333333,0.368421053,0.361111111
allench01,267,851,102,229,44,8,14,84,15,13,63,173,2,4,5,5,23,928,0.269095182,0.318965517,0.388954172
allencl01,5,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0.1,0
allencl02,12,15,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,16,0.066666667,0.125,0.066666667
allenco01,481,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
allendi01,1749,6332,1099,1848,320,79,351,1119,133,52,894,1556,138,16,19,53,164,7314,0.291850916,0.377085042,0.533638661
allendu01,27,28,5,7,2,0,2,2,0,0,4,12,0,0,0,0,1,32,0.25,0.34375,0.535714286
allenet01,1281,4418,623,1325,255,45,47,501,84,4,223,310,0,14,110,0,38,4765,0.299909461,0.327806925,0.409913988
allenfr01,181,288,23,39,8,6,2,25,1,0,35,126,0,1,14,0,0,338,0.135416667,0.221893491,0.225694444
allenga01,416,1061,114,235,49,2,19,131,3,7,130,192,3,5,15,11,35,1222,0.221489161,0.302782324,0.325164939
allengr01,311,749,110,170,31,8,11,68,48,10,47,199,2,28,12,6,12,842,0.226969292,0.290973872,0.333778371
allenha01,17,70,9,19,3,0,0,11,0,0,0,1,0,0,0,0,0,70,0.271428571,0.271428571,0.314285714
allenha02,389,881,104,212,27,9,6,57,15,9,49,128,5,2,2,4,30,938,0.240635641,0.280383795,0.312145289
allenha03,16,28,6,11,0,0,0,1,0,0,4,0,0,0,1,0,0,33,0.392857143,0.454545455,0.392857143
allenhe01,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.666666667,0.666666667,0.666666667
allenho01,4,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,0,0,0
allenho02,18,28,3,8,2,0,0,6,0,0,2,0,0,0,1,0,0,31,0.285714286,0.322580645,0.357142857
allenja01,27,108,14,16,3,2,0,7,0,0,2,14,0,0,0,0,0,110,0.148148148,0.163636364,0.212962963
allenja02,86,273,23,61,10,0,4,21,6,5,33,52,0,1,6,0,8,313,0.223443223,0.303514377,0.304029304
allenje01,342,1031,155,268,49,8,15,114,42,20,104,228,1,24,21,10,9,1190,0.259941804,0.332773109,0.366634336
allenjo01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
allenjo02,365,716,82,124,12,3,4,64,1,0,33,155,0,0,36,0,8,785,0.173184358,0.2,0.215083799
allenki01,42,54,10,12,3,0,0,3,12,4,8,5,2,1,2,0,1,65,0.222222222,0.323076923,0.277777778
allenll01,159,40,2,8,1,0,1,1,0,0,0,14,0,0,3,0,1,43,0.2,0.186046512,0.3
allenlo01,45,5,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,6,0.2,0.333333333,0.2
allenlo02,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
allenlu01,8,9,2,1,1,0,0,0,0,0,2,3,0,0,0,0,1,11,0.111111111,0.272727273,0.222222222
allenma01,26,89,8,13,2,0,0,5,1,0,6,0,0,2,2,0,0,99,0.146067416,0.212121212,0.168539326
allenmy01,156,606,89,157,28,14,4,88,30,0,45,57,0,6,0,0,0,657,0.259075908,0.316590563,0.371287129
allenne01,434,115,3,15,2,2,0,7,0,0,3,51,0,0,11,0,0,129,0.130434783,0.139534884,0.182608696
allenne02,1035,3988,677,1140,173,60,22,517,166,8,334,27,1,25,129,0,0,4476,0.285857573,0.33489723,0.375877633
allenni01,216,500,41,116,13,5,0,36,8,0,33,73,0,6,10,0,0,549,0.232,0.282331512,0.278
allenni02,382,1070,98,228,32,2,9,65,16,10,72,235,0,5,23,6,21,1176,0.213084112,0.259353741,0.271962617
allenpe01,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
allenro01,7,11,2,1,0,0,1,1,0,0,3,5,0,0,0,0,1,14,0.090909091,0.285714286,0.363636364
allenro02,31,50,8,11,2,0,0,3,1,0,2,11,0,1,1,0,0,54,0.22,0.259259259,0.26
allensl01,14,23,3,3,1,0,0,1,0,0,1,4,0,2,1,0,0,27,0.130434783,0.222222222,0.173913043
allento01,107,375,53,103,20,2,1,42,24,0,41,0,0,3,7,0,0,426,0.274666667,0.345070423,0.346666667
allento02,229,757,91,187,22,10,4,86,11,1,39,3,0,6,33,0,0,835,0.247027741,0.277844311,0.318361955
alleyge01,1195,3927,442,999,140,44,55,342,63,30,300,622,62,27,56,22,95,4332,0.254392666,0.306094183,0.35446906
allgeni01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
alliebo01,21,45,4,8,1,0,1,2,0,0,1,6,1,0,1,0,1,47,0.177777778,0.191489362,0.266666667
alliega01,121,418,38,83,8,6,3,30,1,1,56,84,0,2,3,3,3,482,0.198564593,0.29253112,0.267942584
allis01,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
allisan01,22,92,9,15,2,0,0,10,0,0,1,2,0,0,0,0,0,93,0.163043478,0.172043011,0.184782609
allisar01,168,741,106,188,19,8,1,70,10,3,5,20,0,0,0,0,4,746,0.253711201,0.258713137,0.304993252
allisbi01,6,21,5,3,0,0,0,1,0,0,0,2,0,0,0,0,1,21,0.142857143,0.142857143,0.142857143
allisbo01,1541,5032,811,1281,216,53,256,796,84,50,795,1033,30,34,25,35,115,5921,0.254570747,0.356358723,0.47118442
allisda01,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
allisdo01,318,1407,236,382,44,10,2,139,5,2,24,44,0,0,0,0,6,1431,0.271499645,0.28371768,0.321250888
allisma01,45,76,3,9,0,0,0,1,0,0,2,32,0,0,1,0,0,79,0.118421053,0.139240506,0.118421053
allismi01,49,60,15,13,0,0,0,0,4,0,15,9,0,0,3,0,0,78,0.216666667,0.358974359,0.216666667
allismo01,2,9,1,3,0,1,1,2,0,0,0,0,0,0,0,0,0,9,0.333333333,0.333333333,0.888888889
allrebe01,65,165,19,38,7,0,4,15,2,2,29,48,2,1,3,2,1,200,0.23030303,0.34,0.345454545
almadme01,646,2483,363,706,107,27,15,197,56,27,214,150,0,5,35,0,4,2737,0.284333468,0.337961271,0.367297624
almanar01,254,4,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,6,0,0,0
almanca01,210,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,4,0,0,0
almeira01,134,405,50,109,15,11,3,55,9,0,30,40,0,3,18,0,0,456,0.269135802,0.311403509,0.382716049
almonab01,463,1236,169,288,73,13,24,118,27,9,119,327,1,4,9,11,29,1379,0.233009709,0.298042059,0.371359223
almonbi01,1236,3330,390,846,138,25,36,296,128,60,250,636,24,6,44,29,53,3659,0.254054054,0.301175184,0.342942943
almoned01,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
almoner01,55,133,18,31,7,0,2,14,3,0,8,29,0,1,2,0,5,144,0.233082707,0.277777778,0.330827068
almonhe01,50,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
almonmi01,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
almonye01,213,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,0,0
almonzo01,47,142,11,30,4,0,2,12,4,1,6,33,0,0,0,1,3,149,0.211267606,0.241610738,0.281690141
almoral01,600,1491,189,386,76,5,33,163,7,6,86,290,6,6,11,11,43,1605,0.258886653,0.297819315,0.382964453
alomalu01,116,48,2,8,1,0,0,3,0,0,1,17,0,0,2,0,1,51,0.166666667,0.176470588,0.1875
alomaro01,2379,9073,1508,2724,504,80,210,1134,474,114,1032,1140,62,50,148,97,206,10400,0.300231456,0.365961538,0.442852419
alomasa01,1481,4760,558,1168,126,19,13,282,227,80,302,482,17,3,77,18,58,5160,0.245378151,0.285465116,0.28802521
alomasa02,1377,4530,520,1236,249,10,112,588,25,24,212,499,15,41,48,34,132,4865,0.272847682,0.30606372,0.406401766
alonspe01,1007,3763,580,951,183,8,264,712,18,4,419,984,47,100,0,34,108,4316,0.252723891,0.340593142,0.516077598
alonsro01,182,645,74,157,25,8,1,53,20,0,45,4,0,6,13,0,0,709,0.243410853,0.293370945,0.311627907
alonsyo01,1072,3362,391,872,181,2,100,426,22,8,366,648,29,16,1,28,94,3773,0.259369423,0.332361516,0.403628792
aloufe01,2082,7339,985,2101,359,49,206,852,107,67,423,706,67,57,33,56,135,7908,0.286278785,0.326378351,0.432756506
alouje01,1380,4345,448,1216,170,26,32,377,31,46,138,267,32,30,44,20,143,4577,0.27986191,0.302381473,0.353049482
alouma01,1667,5789,780,1777,236,50,31,427,156,80,311,377,38,36,55,29,101,6220,0.306961479,0.3414791,0.381067542
aloumo01,1942,7037,1109,2134,421,39,332,1287,106,37,737,894,91,48,9,82,195,7913,0.303254228,0.368886642,0.515702714
alperwh01,450,1632,134,387,60,36,7,141,27,0,30,183,0,39,57,0,0,1758,0.237132353,0.259385666,0.330882353
alstode01,189,332,48,79,7,4,3,35,20,21,28,44,3,2,7,5,4,374,0.237951807,0.29144385,0.310240964
alstoga01,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
alstoto01,91,271,30,66,15,2,4,36,3,5,25,46,0,2,0,1,6,299,0.243542435,0.311036789,0.357933579
alstowa01,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
altampo01,65,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.125,0.125,0.125
altavda01,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
altener01,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
altenje01,19,31,3,9,1,1,0,3,0,0,1,5,0,0,1,0,0,33,0.290322581,0.303030303,0.387096774
altheaa01,359,1016,142,222,54,10,37,150,21,10,110,332,4,23,1,6,33,1156,0.218503937,0.307093426,0.400590551
altizda01,514,1734,204,433,36,21,4,116,119,0,140,120,0,33,84,0,0,1991,0.249711649,0.304369663,0.301614764
altmage01,991,3091,409,832,132,34,101,403,52,22,268,572,38,20,19,21,43,3419,0.269168554,0.327581164,0.431899062
altobjo01,166,257,27,54,8,3,5,28,3,3,23,42,0,2,5,3,3,290,0.210116732,0.272413793,0.322957198
altroni01,230,550,52,97,9,1,2,27,5,1,29,91,0,11,15,0,0,605,0.176363636,0.226446281,0.207272727
altuvjo01,1975,7881,1236,2388,455,32,255,889,325,96,655,1139,50,80,27,53,215,8696,0.303007233,0.359130635,0.465930719
aluja01,51,159,14,36,2,1,2,16,5,1,10,42,0,3,1,2,2,175,0.226415094,0.28,0.289308176
alusige01,298,652,75,167,31,2,23,93,1,2,73,103,3,4,4,4,16,737,0.256134969,0.331071913,0.415644172
alvarab01,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
alvaran01,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
alvarar01,16,37,7,9,1,0,0,2,1,0,2,8,0,0,0,0,1,39,0.243243243,0.282051282,0.27027027
alvarcl01,2,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0.2,0.2,0.2
alvarda01,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
alvarda02,14,32,3,8,2,0,1,1,0,0,3,8,0,0,0,0,0,35,0.25,0.314285714,0.40625
alvared01,63,135,17,23,5,1,1,11,4,0,8,45,1,8,1,1,3,153,0.17037037,0.254901961,0.244444444
alvarel01,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
alvarfr01,304,948,125,218,39,3,48,143,3,1,93,273,0,12,0,3,28,1056,0.229957806,0.305871212,0.429324895
alvarga01,92,266,22,59,15,0,7,33,1,4,24,76,1,2,0,2,2,294,0.221804511,0.289115646,0.357142857
alvarhe01,95,100,5,22,4,0,1,9,0,0,1,36,0,0,12,2,0,115,0.22,0.2,0.29
alvarjo01,99,11,0,3,0,0,0,0,0,0,1,2,0,0,3,0,0,15,0.272727273,0.266666667,0.272727273
alvarjo02,447,4,1,0,0,0,0,0,0,0,3,2,0,0,1,0,0,8,0,0.375,0
alvarjo03,408,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
alvarju01,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
alvarlu01,463,1160,116,248,43,4,5,84,11,10,49,160,10,3,14,5,27,1231,0.213793103,0.243704305,0.270689655
alvarna01,66,218,19,47,12,0,2,15,0,0,12,59,0,7,2,1,2,240,0.21559633,0.275,0.298165138
alvaror01,25,51,4,8,2,0,2,8,0,0,0,5,0,0,0,0,0,51,0.156862745,0.156862745,0.31372549
alvaros01,95,198,20,42,3,0,0,5,1,1,16,27,0,0,5,0,1,219,0.212121212,0.264840183,0.227272727
alvarpe01,910,2980,365,704,131,6,162,472,15,3,314,952,31,11,1,15,71,3321,0.236241611,0.309846432,0.447315436
alvarra01,33,63,5,8,0,0,0,2,1,0,6,0,0,1,7,0,0,77,0.126984127,0.194805195,0.126984127
alvarrj01,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
alvarro01,17,37,2,7,0,0,0,2,0,0,1,13,0,0,0,0,0,38,0.189189189,0.210526316,0.189189189
alvarta01,19,16,1,2,0,0,0,0,0,0,0,5,0,0,3,0,0,19,0.125,0.105263158,0.125
alvarto01,38,64,11,16,4,0,2,10,1,0,7,12,0,1,1,2,1,75,0.25,0.32,0.40625
alvarvi01,9,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0
alvarwi01,355,95,6,13,0,0,0,1,0,0,4,33,0,0,5,0,4,104,0.136842105,0.163461538,0.136842105
alvaryo01,677,2455,429,728,156,6,170,493,9,2,346,566,42,40,0,26,60,2867,0.296537678,0.38855947,0.572708758
alvisma01,1013,3629,421,895,142,22,111,373,43,46,262,662,25,35,36,22,70,3984,0.246624414,0.299196787,0.389639019
alvorbi01,265,1069,129,270,31,30,3,109,27,0,44,83,0,1,0,0,0,1114,0.252572498,0.282764811,0.346117867
alyeabr01,371,866,100,214,33,2,38,148,5,7,100,210,7,6,0,10,36,982,0.247113164,0.32586558,0.42147806
alzolad01,122,36,1,2,1,0,0,0,0,0,1,15,0,0,1,0,1,38,0.055555556,0.078947368,0.083333333
amadoad01,51,148,6,26,8,0,1,10,2,1,12,33,0,1,3,0,3,164,0.175675676,0.237804878,0.25
amalfjo01,643,1715,248,418,67,19,9,123,19,26,185,224,9,12,17,8,37,1937,0.243731778,0.317501291,0.320699708
amarari01,727,1788,305,493,82,10,11,159,112,39,176,277,1,16,29,13,37,2022,0.275727069,0.338773492,0.351230425
amarial01,702,1750,171,404,67,16,21,169,39,10,109,295,13,4,23,15,32,1901,0.230857143,0.271962125,0.323428571
amaroru01,940,2155,211,505,75,13,8,156,11,14,227,280,24,10,47,12,53,2451,0.234338747,0.302733578,0.292343387
amaroru02,485,927,99,218,43,9,16,100,15,10,88,128,2,16,11,8,22,1050,0.235167206,0.306666667,0.352750809
amayaja01,65,143,12,21,2,0,0,13,4,0,7,45,0,0,1,3,4,154,0.146853147,0.181818182,0.160839161
amayami01,198,555,63,131,26,2,17,90,0,0,39,124,0,16,7,5,7,622,0.236036036,0.29903537,0.381981982
amblewa01,271,782,60,175,39,2,0,73,4,1,83,64,0,0,25,0,10,890,0.223785166,0.28988764,0.278772379
ambrech01,80,189,28,44,9,0,4,10,4,2,23,48,1,2,3,1,5,218,0.232804233,0.316513761,0.343915344
ambrihe01,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
amburtr01,2,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,4,0,0,0
amelued01,42,57,7,11,0,0,0,4,3,2,2,8,0,0,1,0,2,60,0.192982456,0.216666667,0.192982456
amesre01,533,1014,52,143,10,7,3,63,5,1,61,374,0,0,47,0,0,1122,0.141025641,0.181818182,0.17357002
amesst01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
amezaal01,584,1408,173,348,47,19,12,110,49,26,112,223,7,14,28,8,21,1570,0.247159091,0.301910828,0.333096591
amoledo01,18,48,5,5,0,0,0,5,0,0,2,7,0,2,0,0,0,52,0.104166667,0.173076923,0.104166667
amorosa01,517,1311,215,334,55,23,43,180,18,15,211,189,16,11,18,7,23,1558,0.254767353,0.356867779,0.43020595
amorvi01,13,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0.166666667,0.166666667,0.166666667
anckewa01,4,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0
ander01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
anderal01,126,390,56,93,11,3,1,17,6,0,33,49,0,1,5,0,7,429,0.238461538,0.296037296,0.28974359
anderal02,150,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
anderan01,122,223,23,41,8,1,2,17,0,1,22,36,0,0,3,0,11,248,0.183856502,0.254032258,0.255605381
anderbi01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
anderbi02,63,132,8,14,1,0,0,2,0,0,4,2,0,0,2,0,0,138,0.106060606,0.130434783,0.113636364
anderbi03,12,31,5,9,2,0,0,0,0,0,2,0,0,0,4,0,0,37,0.290322581,0.297297297,0.35483871
anderbo01,247,246,18,33,2,1,2,12,0,0,10,107,0,2,15,1,2,274,0.134146341,0.164233577,0.174796748
anderbo02,23,70,6,16,2,2,0,5,2,0,10,0,0,0,5,0,0,85,0.228571429,0.305882353,0.314285714
anderbr01,1834,6499,1062,1661,338,67,210,761,315,100,960,1190,59,154,74,50,65,7737,0.255577781,0.35866615,0.42514233
anderbr02,308,255,15,35,5,3,1,10,2,0,7,57,0,1,22,3,5,288,0.137254902,0.149305556,0.192156863
anderbr03,355,799,108,181,47,1,22,80,13,14,65,208,2,8,7,4,15,883,0.226533166,0.287655719,0.370463079
anderbr04,222,115,4,12,3,0,0,6,0,0,10,62,0,0,12,0,6,137,0.104347826,0.160583942,0.130434783
anderbr05,40,68,4,15,4,0,0,7,1,0,4,19,0,2,1,2,1,77,0.220588235,0.272727273,0.279411765
anderbr06,630,2227,287,559,118,11,66,273,14,8,237,613,8,52,0,11,58,2527,0.251010328,0.335575782,0.402784014
anderbu01,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
anderbu02,127,400,63,100,15,8,0,47,10,1,49,5,0,11,24,0,0,484,0.25,0.330578512,0.3275
anderc01,5,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0.083333333,0.083333333,0.083333333
anderch01,250,275,6,25,2,0,0,10,0,0,4,146,0,2,31,0,3,312,0.090909091,0.099358974,0.098181818
anderco01,39,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0
andercr01,82,47,4,7,1,0,0,0,0,0,1,14,0,0,3,0,0,51,0.14893617,0.156862745,0.170212766
anderda01,21,62,6,6,1,0,0,0,0,0,1,15,0,2,0,0,0,65,0.096774194,0.138461538,0.112903226
anderda02,873,2026,244,490,73,12,19,143,49,30,206,331,17,5,37,13,49,2287,0.241855874,0.306515085,0.31786772
anderdr01,9,9,3,1,0,0,0,0,0,0,1,4,0,0,0,0,0,10,0.111111111,0.2,0.111111111
anderdr02,19,4,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,5,0,0,0
anderdw01,149,306,33,62,6,2,1,14,2,2,32,70,2,2,2,0,6,342,0.202614379,0.280701754,0.245098039
anderfa01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
anderfe01,97,234,20,61,12,0,2,15,1,0,18,25,0,4,7,0,6,263,0.260683761,0.315589354,0.337606838
anderfr01,180,312,17,41,6,1,0,12,0,0,10,98,0,1,13,0,0,336,0.131410256,0.154761905,0.157051282
anderga01,2228,8640,1084,2529,522,36,287,1365,80,47,429,1224,104,8,13,87,197,9177,0.292708333,0.323199303,0.461111111
anderge01,269,1007,148,289,40,17,5,69,36,0,98,111,0,15,19,0,0,1139,0.286991063,0.352941176,0.375372393
andergo01,127,413,73,85,3,1,1,12,27,0,80,44,0,6,11,0,0,510,0.205811138,0.335294118,0.225181598
andergr01,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
anderha01,9,32,4,8,0,0,0,2,0,1,0,1,0,0,1,0,0,33,0.25,0.242424242,0.25
anderha02,484,1586,199,419,82,16,60,242,3,6,159,291,32,16,9,15,29,1785,0.264186633,0.332773109,0.449558638
anderia01,59,37,0,2,1,0,0,0,0,0,1,29,0,0,3,0,0,41,0.054054054,0.073170732,0.081081081
anderja01,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
anderji01,419,970,107,211,35,2,13,86,9,13,81,130,2,5,29,6,23,1091,0.217525773,0.272227314,0.297938144
anderji02,122,170,11,23,3,0,0,6,0,0,8,44,0,0,15,0,1,193,0.135294118,0.160621762,0.152941176
anderjo01,1636,6345,871,1843,328,124,50,978,338,0,310,356,0,53,65,0,0,6773,0.290464933,0.325705005,0.404885737
anderjo02,24,5,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,6,0,0.166666667,0
anderjo03,179,486,73,132,17,5,4,47,36,7,26,82,2,4,2,1,8,519,0.271604938,0.312138728,0.351851852
anderju01,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
anderke01,135,366,43,95,12,2,1,22,1,4,30,61,1,2,10,1,8,409,0.259562842,0.310513447,0.31147541
anderla01,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
anderla02,699,38,4,5,0,0,0,0,0,0,3,15,0,0,4,0,0,45,0.131578947,0.177777778,0.131578947
anderla03,30,48,7,8,1,0,0,4,0,0,7,14,0,0,0,1,1,56,0.166666667,0.267857143,0.1875
anderle01,9,17,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,18,0.117647059,0.166666667,0.176470588
anderma01,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
anderma02,1151,3204,392,849,174,20,63,371,71,24,227,471,28,15,31,31,60,3508,0.264981273,0.311003421,0.390761548
andermi01,721,1490,159,367,67,11,28,134,8,12,161,343,25,4,7,13,32,1675,0.246308725,0.31761194,0.362416107
andermi02,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
anderni01,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
anderor01,8,23,3,7,2,0,1,2,0,0,0,0,0,0,0,0,0,23,0.304347826,0.304347826,0.52173913
anderre01,36,39,1,11,0,1,0,1,0,0,2,12,0,0,2,0,0,43,0.282051282,0.302325581,0.333333333
anderri01,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
anderri02,28,11,1,1,0,0,0,0,0,0,0,4,0,0,1,0,0,12,0.090909091,0.083333333,0.090909091
anderro01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
andersc01,18,4,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,5,0,0,0
andersh01,76,25,0,2,1,0,0,0,0,0,0,19,0,1,2,0,0,28,0.08,0.107142857,0.12
andersp01,152,477,42,104,9,3,0,34,6,9,42,53,1,1,5,2,15,527,0.21802935,0.278937381,0.249475891
anderta01,13,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,4,0,0,0
anderti01,991,3939,552,1088,185,18,98,350,122,32,153,980,4,25,11,11,96,4139,0.276212237,0.305870983,0.40695608
anderty01,234,158,11,15,0,0,2,5,0,0,9,94,0,1,16,0,3,184,0.094936709,0.135869565,0.132911392
anderva01,42,114,25,34,3,3,0,18,0,0,10,12,0,1,2,0,0,127,0.298245614,0.354330709,0.377192982
anderwa01,17,11,0,3,0,0,0,0,0,0,1,6,0,0,1,0,0,13,0.272727273,0.307692308,0.272727273
anderwi01,7,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.2,0.2,0.2
andinro01,481,1344,159,313,58,1,18,97,24,12,113,313,2,6,21,7,42,1491,0.232886905,0.289738431,0.317708333
andrast01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
andre01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
andre02,1,4,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,5,0.5,0.6,0.5
andrecl01,8,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0
andrecl02,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
andrecu01,9,19,4,4,0,1,0,3,0,0,1,0,0,0,0,0,0,20,0.210526316,0.25,0.315789474
andreed01,774,3233,602,830,117,26,12,278,205,0,194,245,0,9,0,0,0,3436,0.256727498,0.300640279,0.320136097
andreel01,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
andreer01,15,41,0,4,2,0,0,1,0,0,3,5,0,0,0,0,1,44,0.097560976,0.159090909,0.146341463
andrefr01,16,29,4,8,0,1,0,2,2,1,3,5,0,1,0,1,1,34,0.275862069,0.352941176,0.344827586
andrehu01,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
andreiv01,253,319,26,59,9,0,0,29,0,0,18,62,0,0,17,0,0,354,0.184952978,0.217514124,0.213166144
andreja01,298,1055,159,320,50,24,25,171,11,1,83,7,0,8,18,0,0,1164,0.303317536,0.353092784,0.467298578
