,playerID,W,L,ERA,G,GS,GF,CG,SHO,SV,IPouts,H,R,ER,HR,BB,IBB,SO,HBP,BK,IP,WLpercentage
11002,troutdi01,170,161,134.4,521,322,134,158,28,35,8177,2641,1166,979,112,1046,0,1256,34,7,2725.666667,0.513595166
11003,troutst01,88,92,59.58,301,236,25,32,9,4,4504,1665,791,697,90,578,48,656,33,16,1501.333333,0.488888889
11004,trowbbo01,13,13,20.77,116,25,39,4,1,5,991,324,164,145,25,156,15,201,5,0,330.3333333,0.5
11005,troybu01,0,1,5.4,1,1,0,0,0,0,20,9,4,4,0,3,0,1,1,0,6.666666667,0
11006,troydo01,6,4,7.31,14,9,4,6,1,0,261,71,39,30,1,39,0,45,5,0,87,0.6
11007,truckvi01,177,135,68.59,517,328,113,124,33,30,8047,2416,1124,1009,188,1088,19,1534,47,6,2682.333333,0.567307692
11008,trujijj01,0,1,10.13,4,0,1,0,0,0,8,4,3,3,1,6,0,3,1,0,2.666666667,0
11009,trujimi01,12,12,33.99,83,22,23,3,1,3,704,267,142,131,29,88,6,96,5,1,234.6666667,0.5
11010,trumbed01,1,9,4.71,10,10,0,10,0,0,252,108,90,44,4,31,0,43,1,0,84,0.1
11011,tsamige01,1,2,6.19,41,0,18,0,0,1,205,86,51,47,9,27,5,30,3,1,68.33333333,0.333333333
11012,tsaoch01,5,6,36.5,57,8,23,0,0,4,291,105,64,62,22,40,3,67,6,0,97,0.454545455
11013,tsengje01,1,0,21,3,2,1,0,0,0,24,9,8,8,3,2,0,11,1,0,8,1
11014,tsitojo01,34,38,63.86,149,84,20,18,5,3,1989,653,348,304,71,260,12,432,40,7,663,0.472222222
11015,tuckeco01,0,0,0,1,0,1,0,0,0,3,1,0,0,0,1,0,0,0,0,1,NA
11016,tuckery01,2,3,15.47,18,6,4,0,0,0,126,52,39,38,9,27,1,32,2,0,42,0.4
11017,tucketj01,13,9,30.52,171,10,42,0,0,4,686,263,127,116,27,73,16,140,8,1,228.6666667,0.590909091
11018,tucketo01,0,0,12.86,2,0,2,0,0,0,10,7,3,2,0,0,0,2,0,0,3.333333333,NA
11019,tucketo02,3,12,6.77,25,18,5,7,1,0,488,164,80,63,3,42,0,42,7,0,162.6666667,0.2
11020,tudorjo01,117,72,43.95,281,263,5,50,16,1,5391,1677,700,623,156,475,32,988,29,10,1797,0.619047619
11021,tueroos01,6,9,58.22,58,20,28,6,0,4,599,174,87,64,4,53,0,58,13,1,199.6666667,0.4
11022,tuftsbo01,2,0,16.12,27,0,13,0,0,2,126,60,27,22,5,14,0,28,2,0,42,1
11023,tuivasa01,8,7,55.35,124,2,36,0,0,0,381,119,48,47,12,50,6,119,8,0,127,0.533333333
11024,tullyta01,0,0,6,3,0,2,0,0,0,18,8,4,4,1,6,1,2,0,0,6,NA
11025,tunnele01,22,28,27.7,132,66,19,5,3,1,1449,499,256,227,39,200,21,280,6,12,483,0.44
11026,turbege01,2,12,18.79,62,15,30,4,0,0,554,196,144,126,10,157,0,47,6,1,184.6666667,0.142857143
11027,turklu01,0,0,6.94,5,0,3,0,0,0,35,16,10,9,0,5,0,1,0,0,11.66666667,NA
11028,turlebo01,101,85,55.2,310,237,38,78,24,12,5138,1366,753,693,140,1068,21,1265,56,3,1712.666667,0.543010753
11029,turleni01,0,5,16.19,35,3,6,0,0,1,118,43,35,34,6,19,2,33,5,1,39.33333333,0
11030,turnbde01,17,16,34.2,257,1,156,0,0,65,773,206,135,123,25,168,5,265,10,2,257.6666667,0.515151515
11031,turnbsp01,16,30,34.54,81,68,5,1,1,0,1089,341,188,174,31,143,2,342,31,1,363,0.347826087
11032,turne01,1,0,11.57,2,0,1,0,0,0,21,14,11,9,2,3,0,0,0,0,7,1
11033,turneja01,14,31,108.67,102,56,19,1,0,0,1107,426,248,220,50,144,12,236,9,1,369,0.311111111
11034,turneji01,69,60,38.84,231,119,86,69,8,20,3396,1123,482,405,67,283,0,329,10,0,1132,0.534883721
11035,turnejo01,1,1,1.56,4,1,3,1,0,0,52,13,7,3,0,0,0,6,0,0,17.33333333,0.5
11036,turneju01,0,0,0,1,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,1,NA
11037,turneke01,1,2,4.15,13,1,4,0,0,0,52,16,9,8,4,4,0,6,1,0,17.33333333,0.333333333
11038,turnema01,5,5,5.04,64,0,28,0,0,1,242,68,29,25,7,33,9,64,4,1,80.66666667,0.5
11039,turnete02,0,0,13.5,1,0,0,0,0,0,4,2,2,2,0,1,0,0,0,0,1.333333333,NA
11040,turneti01,0,1,22.5,1,1,0,0,0,0,6,5,6,5,1,3,0,0,0,0,2,0
11041,turneto02,0,0,0,1,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,1,NA
11042,turnetu01,0,0,7.5,1,0,1,0,0,0,18,9,5,5,1,2,0,3,1,0,6,NA
11043,tutwiel01,0,0,4.91,2,0,1,0,0,0,11,4,2,2,0,0,0,1,0,0,3.666666667,NA
11044,twinitw01,0,0,13.5,1,0,1,0,0,0,6,4,3,3,1,1,0,0,1,0,2,NA
11045,twitcla01,17,11,32.19,42,29,11,26,0,2,842,307,200,144,10,135,0,70,28,1,280.6666667,0.607142857
11046,twitcwa01,48,65,53.36,282,133,48,15,6,2,3189,983,541,470,92,537,43,789,40,7,1063,0.424778761
11047,twittje01,2,1,6.04,13,0,2,0,0,0,67,33,17,15,4,7,3,9,0,0,22.33333333,0.666666667
11048,twombcy01,1,2,5.86,7,4,3,0,0,0,83,26,21,18,1,25,0,7,2,0,27.66666667,0.333333333
11049,tylerky01,1,2,8.32,15,7,4,0,0,0,144,47,23,23,5,25,0,33,3,0,48,0.333333333
11050,tylerle01,127,116,35.15,323,265,45,179,30,7,6690,1990,947,730,51,829,0,1003,67,4,2230,0.522633745
11051,tylerst01,28,33,25.66,106,80,9,31,4,0,1663,532,277,233,13,166,0,308,16,0,554.3333333,0.459016393
11052,tyngji01,1,2,9.5,4,3,1,3,0,1,93,43,29,17,0,8,0,9,1,1,31,0.333333333
11053,tyreeru01,1,4,8.21,8,7,1,2,0,0,136,56,29,23,0,7,0,20,1,0,45.33333333,0.2
11054,tyrivda01,0,0,4.22,4,0,2,0,0,0,32,10,6,5,2,7,1,7,1,0,10.66666667,NA
11055,ucetaed01,12,6,17.76,125,1,32,0,0,6,474,121,71,65,18,56,4,201,11,4,158,0.666666667
11056,uchriji01,0,0,10.13,3,0,2,0,0,0,24,13,9,9,0,8,0,0,0,0,8,NA
11057,ueharko01,22,26,27.65,436,12,207,0,0,95,1442,350,153,142,60,78,9,572,4,0,480.6666667,0.458333333
11058,uelmeer01,2,1,40.67,26,0,8,0,0,1,84,28,19,18,3,14,1,22,6,0,28,0.666666667
11059,uhlbo01,0,0,0,2,0,1,0,0,0,6,5,5,0,0,2,0,0,0,0,2,NA
11060,uhlege01,200,166,114.3,513,368,114,232,21,25,9359,3417,1635,1384,119,966,0,1135,113,5,3119.666667,0.546448087
11061,ujdurje01,12,16,31.77,53,40,6,7,0,0,785,268,155,139,43,110,7,118,7,2,261.6666667,0.428571429
11062,ullrisa01,3,3,13.85,31,6,18,0,0,1,273,108,55,51,5,38,0,28,1,0,91,0.5
11063,ulricdu01,19,27,10.3,98,39,29,24,3,2,1218,452,197,157,21,89,0,123,2,1,406,0.413043478
11064,umbacar01,1,2,6.34,23,4,9,0,0,0,147,51,20,17,1,22,3,30,2,0,49,0.333333333
11065,umbarji01,25,33,24.24,133,61,23,15,5,3,1449,534,255,222,37,181,19,244,10,7,483,0.431034483
11066,umbriji01,9,5,18.84,88,7,38,0,0,3,582,155,72,66,17,71,5,133,3,1,194,0.642857143
11067,underdu01,5,10,27.22,144,2,28,0,0,3,572,199,110,98,21,75,3,179,11,0,190.6666667,0.333333333
11068,underel01,0,0,1.5,1,0,1,0,0,0,18,5,3,1,0,1,0,0,0,0,6,NA
11069,underfr01,2,4,7.85,7,6,1,5,0,0,141,80,62,41,1,30,0,10,2,0,47,0.333333333
11070,underpa01,13,18,21.62,113,34,36,3,0,8,1031,366,191,169,47,92,10,188,4,0,343.6666667,0.419354839
11071,underto01,86,87,52.49,379,203,68,35,6,18,4758,1554,772,685,130,662,38,948,28,12,1586,0.497109827
11072,underwi01,1,4,14.22,15,4,10,1,0,0,109,45,34,23,0,31,0,20,1,0,36.33333333,0.2
11073,upchuwo01,0,4,14.73,10,5,4,2,0,0,131,59,40,36,10,26,0,8,0,0,43.66666667,0
11074,uphambi01,7,9,8.28,36,13,17,6,2,5,425,157,71,53,2,41,0,54,0,0,141.6666667,0.4375
11075,uphamjo01,0,1,33.75,7,0,3,0,0,0,25,6,5,5,1,5,1,4,1,0,8.333333333,0
11076,uppje01,2,1,1.69,7,4,3,2,0,0,80,26,10,5,0,12,0,13,0,0,26.66666667,0.666666667
11077,upshace01,34,36,39.07,348,0,230,0,0,86,1689,545,220,196,37,177,50,323,20,1,563,0.485714286
11078,uptonbi01,0,0,1.8,2,0,2,0,0,1,15,6,1,1,1,1,0,2,0,0,5,NA
11079,urbanja01,15,15,18.55,69,37,15,8,1,1,816,279,158,146,25,103,8,113,3,2,272,0.5
11080,urbanto01,10,17,29.58,81,36,9,0,0,0,781,316,164,144,38,86,6,149,7,2,260.3333333,0.37037037
11081,urbinug01,44,49,49.05,583,21,408,0,0,237,2092,539,289,267,86,307,30,814,6,6,697.3333333,0.47311828
11082,urdanli01,0,0,9,3,0,0,0,0,0,3,7,7,7,1,1,0,0,0,0,1,NA
11083,urenajo01,44,78,92,251,158,36,1,0,6,3010,1032,568,530,137,377,26,669,52,3,1003.333333,0.360655738
11084,urenari01,0,0,36,1,0,1,0,0,0,3,4,4,4,1,1,0,0,0,0,1,NA
11085,uriasju01,60,25,24.27,158,122,11,0,0,4,2151,599,274,248,84,193,5,710,28,5,717,0.705882353
11086,uribeab01,6,4,10.34,121,0,28,0,0,11,361,82,37,31,5,59,4,143,7,2,120.3333333,0.6
11087,urquijo01,27,16,27.24,81,70,4,0,0,1,1222,370,183,181,67,100,0,329,12,1,407.3333333,0.627906977
11088,urreajo01,17,18,18.38,139,27,42,3,1,9,1090,347,180,151,20,160,16,202,12,4,363.3333333,0.485714286
11089,uwasana01,0,0,2.25,2,0,2,0,0,0,12,2,1,1,0,2,0,3,0,0,4,NA
11090,vailbo01,1,2,6,4,1,3,0,0,0,45,15,10,10,0,7,0,9,1,0,15,0.333333333
11091,valaipa01,0,0,0,2,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,1.333333333,NA
11092,valdeca01,1,1,6.14,15,0,4,0,0,0,54,20,10,10,1,13,1,11,1,1,18,0.5
11093,valdece01,5,6,40.17,69,6,32,0,0,11,336,141,85,76,17,38,5,91,3,1,112,0.454545455
11094,valdeed01,0,2,10.8,3,3,0,1,0,0,50,24,22,20,0,10,0,9,1,0,16.66666667,0
11095,valdeef01,1,1,8.69,26,0,6,0,0,0,102,32,13,11,4,18,4,16,1,0,34,0.5
11096,valdefa01,6,9,4.62,17,15,0,12,0,1,368,136,74,63,5,54,0,43,1,0,122.6666667,0.4
11097,valdefr01,81,52,27.6,188,166,7,9,3,0,3242,912,444,404,87,389,1,1053,58,7,1080.666667,0.609022556
11098,valdeis01,104,105,66.38,325,288,12,13,6,1,5482,1872,892,830,234,523,39,1173,47,18,1827.333333,0.497607656
11099,valdejo01,0,0,11.25,24,0,10,0,0,0,78,29,18,17,3,15,2,25,1,0,26,NA
11100,valdejo03,2,4,46.78,50,0,14,0,0,0,166,56,40,39,17,26,0,47,2,1,55.33333333,0.333333333
11101,valdelu01,1,2,27.09,43,0,19,0,0,0,167,61,37,33,7,28,4,41,1,0,55.66666667,0.333333333
11102,valdelu02,0,1,33.75,1,1,0,0,0,0,4,3,5,5,0,2,0,0,1,0,1.333333333,0
11103,valdema01,12,15,42.3,144,22,35,0,0,4,752,281,162,138,21,118,9,135,16,2,250.6666667,0.444444444
11104,valdeme01,3,1,60.83,74,1,25,0,0,0,218,84,49,45,9,42,4,59,2,1,72.66666667,0.75
11105,valdeph01,3,2,17.46,76,0,30,0,0,1,308,97,63,52,10,51,1,96,18,1,102.6666667,0.6
11106,valdera01,0,1,11.12,3,0,2,0,0,0,17,11,7,7,4,2,0,3,0,0,5.666666667,0
11107,valdera02,7,7,33.62,103,3,27,0,0,2,421,138,81,80,20,49,4,147,7,0,140.3333333,0.5
11108,valdere01,1,1,5.54,5,1,0,0,0,0,39,13,8,8,1,7,1,10,0,0,13,0.5
11109,valdese01,12,20,54.23,116,31,28,1,0,0,908,332,194,170,46,109,11,190,5,1,302.6666667,0.375
11110,valdewi01,1,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,1,1
11111,valenco01,14,12,11.88,46,33,6,7,3,1,663,240,121,118,29,76,2,87,5,2,221,0.538461538
11112,valenda01,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.333333333,NA
11113,valenfe01,173,153,72.96,453,424,10,113,31,2,8790,2718,1303,1154,226,1151,65,2074,25,11,2930,0.530674847
11114,valenje01,0,0,27,1,0,1,0,0,0,3,2,3,3,1,2,0,1,0,0,1,NA
11115,valenjo01,2,10,3.53,13,12,1,11,0,0,306,130,80,40,0,17,0,13,0,0,102,0.166666667
11116,valenjo04,2,4,31.38,42,1,19,0,0,4,137,46,37,34,9,37,1,39,4,0,45.66666667,0.333333333
11117,valenvi01,13,14,83.56,108,15,43,3,0,3,771,266,145,135,35,122,15,94,6,1,257,0.481481481
11118,valerju01,15,20,23.73,85,38,16,4,2,5,952,361,181,171,31,117,11,179,6,1,317.3333333,0.428571429
11119,vallich01,0,0,0,1,0,1,0,0,0,2,1,0,0,0,0,0,1,0,0,0.666666667,NA
11120,valvejo01,27,33,43.32,626,0,520,0,0,288,1891,490,255,229,67,264,31,692,26,3,630.3333333,0.45
11121,vanalcl01,0,0,8.48,6,0,5,0,0,0,73,29,15,14,0,13,0,5,1,0,24.33333333,NA
11122,vanasri01,1,0,13.5,4,0,1,0,0,0,12,3,3,3,0,0,0,1,0,0,4,1
11123,vanatru01,33,41,49.47,207,76,66,17,3,6,2137,838,498,443,39,368,0,339,10,2,712.3333333,0.445945946
11124,vanbebr01,1,0,5.4,4,0,2,0,0,0,25,13,5,5,2,0,0,6,0,0,8.333333333,1
11125,vanbejo01,2,13,27.54,26,19,3,0,0,0,270,125,100,92,14,68,2,65,10,1,90,0.133333333
11126,vanbroz01,0,2,25.09,11,2,3,0,0,0,86,39,27,25,4,20,1,11,1,1,28.66666667,0
11127,vanbuje01,1,2,14.77,16,0,1,0,0,0,57,16,19,19,1,24,3,11,0,0,19,0.333333333
11128,vanceco01,1,3,12.35,11,4,1,0,0,0,94,35,22,20,8,14,0,13,2,1,31.33333333,0.25
11129,vanceco02,13,21,25.32,43,37,2,17,2,0,783,288,192,151,15,90,0,144,11,0,261,0.382352941
11130,vanceda01,197,140,83.87,442,347,53,216,29,11,8900,2809,1246,1068,132,840,0,2045,77,2,2966.666667,0.584569733
11131,vancejo01,3,2,16.83,15,3,9,0,0,0,172,67,40,37,5,34,0,17,0,0,57.33333333,0.6
11132,vancesa01,9,8,10.05,30,21,3,2,0,0,423,147,68,60,10,46,2,56,1,0,141,0.529411765
11133,vancuch01,7,11,15.54,44,26,7,5,0,1,481,170,99,92,19,63,0,103,10,1,160.3333333,0.388888889
11134,vancujo01,0,0,18,7,0,2,0,0,0,31,12,7,6,1,3,0,3,0,0,10.33333333,NA
11135,vandeed01,25,28,26.86,413,17,146,2,0,22,1557,572,252,226,52,200,35,314,5,6,519,0.471698113
11136,vandehy01,15,10,52.33,90,22,43,7,1,5,875,304,166,140,17,128,0,120,6,0,291.6666667,0.6
11137,vandejo01,119,121,61.17,346,285,28,131,29,2,6314,1799,915,805,100,1132,0,1294,21,3,2104.666667,0.495833333
11138,vanderi01,8,11,52.05,50,35,6,0,0,0,551,204,131,124,33,96,8,179,13,4,183.6666667,0.421052632
11139,vandybe01,0,0,6.82,5,1,3,0,0,0,65,20,13,8,0,11,0,13,1,0,21.66666667,NA
11140,vanegti01,5,9,21.06,23,17,2,1,0,0,299,105,69,66,15,50,5,60,1,1,99.66666667,0.357142857
11141,vanevjo01,0,0,18,2,0,2,0,0,0,5,3,2,2,1,1,0,1,0,0,1.666666667,NA
11142,vangiel01,99,102,48.56,367,187,120,90,13,19,5147,1894,1012,815,92,699,0,474,42,3,1715.666667,0.492537313
11143,vanhage01,40,31,43.8,93,68,23,65,5,4,2068,809,527,310,34,244,0,281,57,1,689.3333333,0.563380282
11144,vanhean01,1,3,3,5,5,0,1,1,0,90,38,13,10,2,6,0,5,0,0,30,0.25
11145,vanlawi01,27,26,17.57,84,81,2,1,0,0,1432,470,274,241,46,220,15,300,13,11,477.3333333,0.509433962
11146,vanmejo01,0,0,39,3,0,3,0,0,0,9,15,13,13,5,2,0,0,0,0,3,NA
11147,vanpoto01,40,52,89.83,359,98,84,2,1,4,2721,944,587,562,143,461,21,711,22,7,907,0.434782609
11148,vanrybe01,0,2,22.51,26,0,7,0,0,0,47,19,10,10,0,13,0,10,2,0,15.66666667,0
11149,vanwelo01,0,0,5.06,9,0,3,0,0,0,32,15,7,6,2,3,0,7,1,0,10.66666667,NA
11150,vanzaik01,0,0,7.11,3,0,3,0,0,0,58,18,15,10,0,10,0,5,2,0,19.33333333,NA
11151,vargaan01,0,0,3,3,0,3,0,0,0,12,2,1,1,0,7,0,1,0,0,4,NA
11152,vargaca01,5,5,9.76,75,0,13,0,0,1,245,86,42,37,12,27,4,61,8,1,81.66666667,0.5
11153,vargace01,0,3,5.03,7,7,0,0,0,0,102,41,19,19,5,15,1,28,1,0,34,0
11154,vargacl01,48,40,48.92,217,114,18,0,0,1,2294,801,440,410,127,294,23,544,35,1,764.6666667,0.545454545
11155,vargail01,0,0,9,5,0,5,0,0,0,15,5,2,2,2,1,0,0,2,0,5,NA
11156,vargaja01,99,99,73.61,298,277,8,13,8,0,4929,1664,826,784,216,508,28,1147,47,9,1643,0.5
11157,vargaro01,0,1,13.72,28,3,7,0,0,2,123,62,37,33,4,18,2,20,3,0,41,0
11158,vargubi01,1,1,6.96,15,2,6,1,0,0,118,49,25,17,1,14,0,5,2,0,39.33333333,0.5
11159,varlagu01,2,1,21.05,42,0,12,0,0,0,140,57,30,25,5,24,2,47,2,0,46.66666667,0.666666667
11160,varlalo01,9,14,23.01,112,23,10,0,0,0,649,225,117,112,38,61,3,216,8,0,216.3333333,0.391304348
11161,varnedi01,1,1,6.14,3,3,0,0,0,0,44,14,15,10,0,12,0,7,5,0,14.66666667,0.5
11162,varvaan01,7,9,28.82,166,0,65,0,0,1,551,165,71,66,15,70,10,150,3,0,183.6666667,0.4375
11163,vasbica01,0,0,9,2,0,2,0,0,0,15,5,5,5,1,8,0,2,0,0,5,NA
11164,vasilmi01,5,3,2.5,47,3,17,0,0,4,303,74,32,28,8,52,5,82,8,2,101,0.625
11165,vasquan01,1,6,8.9,7,7,0,0,0,0,88,46,35,29,13,10,0,13,3,0,29.33333333,0.142857143
11166,vasquan02,3,1,24.08,64,0,17,0,0,0,191,58,35,30,5,31,1,63,14,4,63.66666667,0.75
11167,vasques01,5,12,19.45,147,6,31,0,0,0,506,157,95,91,14,99,7,134,14,1,168.6666667,0.294117647
11168,vasqujo01,1,0,11.1,9,0,3,0,0,0,37,15,8,6,3,6,0,13,1,1,12.33333333,1
11169,vasqura01,1,0,5.06,9,0,8,0,0,0,48,23,9,9,4,6,1,9,1,0,16,1
11170,vasqura02,12,16,11.58,59,51,2,0,0,0,808,274,127,122,34,99,2,173,17,3,269.3333333,0.428571429
11171,vasquvi01,2,6,14.48,19,10,4,0,0,0,184,85,46,45,13,23,1,36,4,0,61.33333333,0.25
11172,vastoje01,0,1,42.95,6,0,0,0,0,0,13,6,5,4,1,2,0,4,0,0,4.333333333,0
11173,vaughch01,1,0,20.57,2,1,1,0,0,0,24,9,4,4,0,6,0,7,0,1,8,1
11174,vaughde01,0,0,7.63,8,0,4,0,0,0,46,24,15,13,4,4,0,8,0,0,15.33333333,NA
11175,vaughfa01,0,0,3.86,1,0,1,0,0,0,21,12,9,3,0,1,0,0,1,0,7,NA
11176,vaughhi01,178,137,40.77,390,331,45,215,41,5,8190,2461,1039,754,39,817,0,1416,85,7,2730,0.565079365
11177,vaughpo01,2,11,13.29,24,18,5,6,0,2,366,137,99,79,12,74,0,52,3,2,122,0.153846154
11178,vaughro01,0,0,2.08,2,0,1,0,0,0,13,3,2,1,1,3,0,1,0,0,4.333333333,NA
11179,vaughsl01,4,3,8.02,9,6,0,4,0,0,101,52,32,30,2,14,0,18,0,0,33.66666667,0.571428571
11180,vazquar01,1,1,6.32,3,2,1,1,0,0,47,22,17,11,2,3,0,7,2,0,15.66666667,0.5
11181,vazquja01,165,160,60.14,450,443,5,28,8,0,8520,2784,1431,1331,373,763,58,2536,88,4,2840,0.507692308
11182,vazqulu01,0,0,0,4,0,4,0,0,0,13,3,0,0,0,1,0,0,0,0,4.333333333,NA
11183,veachal01,0,2,11.7,2,2,0,1,0,0,30,20,15,13,1,9,0,3,0,0,10,0
11184,veachbo01,0,0,4.5,1,0,1,0,0,1,6,2,1,1,0,2,0,0,0,0,2,NA
11185,veachpe01,3,10,6.42,13,13,0,13,0,0,339,100,63,32,2,18,0,64,0,0,113,0.230769231
11186,vealdo01,3,3,35.18,105,0,25,0,0,1,207,63,43,42,8,49,2,73,4,0,69,0.5
11187,vealebo01,120,95,48.22,397,255,63,78,20,21,5778,1684,755,658,91,858,62,1703,29,9,1926,0.558139535
11188,veddelo01,0,0,0,1,0,1,0,0,0,6,0,0,0,0,0,0,1,0,0,2,NA
11189,veigeal01,0,1,6.75,2,2,0,0,0,0,8,3,6,2,0,5,0,1,0,0,2.666666667,0
11190,veilbu01,5,3,9.61,13,7,6,4,0,0,226,74,38,33,1,40,0,21,3,1,75.33333333,0.625
11191,velasjo01,0,1,2.25,1,1,0,1,0,0,24,7,4,2,0,3,0,1,0,0,8,0
11192,velasvi01,38,51,52.06,191,144,17,1,1,0,2291,741,435,414,126,307,8,822,33,2,763.6666667,0.426966292
11193,velazca01,2,2,2.58,18,0,5,0,0,2,115,46,15,11,5,10,1,12,0,0,38.33333333,0.5
11194,velazhe01,11,7,11.53,89,19,30,0,0,0,498,176,83,72,18,61,1,121,10,0,166,0.611111111
11195,venafmi01,15,10,27.73,307,0,68,0,0,5,760,264,129,115,15,94,11,131,21,0,253.3333333,0.6
11196,vendipa01,2,2,34.44,61,0,22,0,0,0,217,62,42,38,10,28,2,58,9,0,72.33333333,0.5
11197,venezan01,1,0,16.89,40,1,5,0,0,0,122,46,22,18,5,16,0,40,3,0,40.66666667,1
11198,ventejo01,20,13,37.17,292,1,52,0,0,10,816,213,103,82,13,136,16,297,21,0,272,0.606060606
11199,venturo01,0,0,0,1,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,1,NA
11200,ventuyo01,38,31,15.25,94,93,0,2,0,0,1643,525,247,237,54,211,3,470,22,2,547.6666667,0.550724638
11201,verasda01,5,3,18.03,53,0,17,0,0,0,185,64,37,32,8,29,7,46,4,0,61.66666667,0.625
11202,verasjo01,23,23,52.25,440,0,144,0,0,27,1269,337,196,184,45,221,13,438,23,3,423,0.5
11203,verbajo01,12,11,15.69,92,17,33,3,2,6,621,210,81,75,15,84,14,94,9,0,207,0.52173913
11204,verdeal01,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,NA
11205,verdury01,0,1,32.4,1,1,0,0,0,0,5,8,6,6,1,2,0,2,0,0,1.666666667,0
11206,verekto01,0,0,15,2,0,1,0,0,0,9,3,5,5,1,2,0,1,1,0,3,NA
11207,veresda01,36,35,35,605,0,284,0,0,95,2082,661,287,265,78,257,30,617,28,7,694,0.507042254
11208,veresra01,9,13,29.08,135,1,47,0,0,3,522,179,99,89,24,74,15,116,8,0,174,0.409090909
11209,verhadr01,18,12,41.49,206,8,35,0,0,0,845,288,163,156,43,115,8,234,19,1,281.6666667,0.6
11210,verhojo01,3,8,17.8,99,0,46,0,0,4,612,214,101,86,16,63,18,90,6,2,204,0.272727273
11211,verlaju01,266,158,76.08,555,555,0,26,9,0,10703,3046,1428,1317,371,1004,28,3553,121,20,3567.666667,0.627358491
11212,vermija01,0,0,0,2,0,1,0,0,0,18,5,0,0,0,0,0,2,0,0,6,NA
11213,vernojo01,0,0,22.05,2,1,1,0,0,0,22,8,10,9,0,11,0,1,1,0,7.333333333,NA
11214,verrelo01,6,10,18.45,57,16,16,0,0,1,450,145,81,77,25,61,8,114,8,1,150,0.375
11215,veselbo01,1,1,7.68,6,0,3,0,0,0,80,25,10,10,2,13,2,15,0,0,26.66666667,0.5
11216,vesiaal01,19,13,32.22,300,1,44,0,0,13,823,183,108,89,34,125,13,369,12,0,274.3333333,0.59375
11217,vespini01,6,0,11.32,45,0,14,0,0,1,160,55,23,23,8,13,2,46,2,0,53.33333333,1
11218,vestwi01,15,13,18.98,272,6,73,0,0,28,856,262,122,113,18,93,4,284,10,0,285.3333333,0.535714286
11219,viaule01,83,77,57.3,178,162,15,146,5,1,4326,1441,881,533,37,526,0,554,51,0,1442,0.51875
11220,vickeru01,22,27,25.94,88,45,34,29,7,2,1374,426,216,149,1,119,0,213,16,0,458,0.448979592
11221,vicketo01,42,41,16.44,97,90,8,72,2,0,2153,766,504,299,16,352,0,265,50,1,717.6666667,0.506024096
11222,vieauca01,0,0,10.38,8,0,2,0,0,0,26,15,11,10,2,5,0,15,1,0,8.666666667,NA
11223,vieirth01,2,3,24.64,53,0,27,0,0,2,200,69,46,43,12,41,1,65,5,2,66.66666667,0.4
11224,vierich01,0,1,20.25,1,1,0,0,0,0,4,5,4,3,0,2,0,0,0,0,1.333333333,0
11225,villabr01,1,7,34.33,91,0,34,0,0,3,308,109,48,47,14,60,6,77,7,0,102.6666667,0.125
11226,villabr02,4,8,30.15,74,0,23,0,0,0,225,67,42,38,7,47,5,86,1,2,75,0.333333333
11227,villaca01,51,55,47.46,476,76,110,0,0,11,2996,967,491,478,139,323,35,862,34,1,998.6666667,0.481132075
11228,villada01,0,0,0,1,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,1,NA
11229,villaed01,0,1,13.5,1,1,0,0,0,0,10,6,5,5,1,4,0,0,0,0,3.333333333,0
11230,villael01,0,1,24,1,1,0,0,0,0,9,5,8,8,1,5,1,2,1,0,3,0
11231,villael02,0,0,2.08,3,0,1,0,0,0,13,3,1,1,1,2,0,3,0,0,4.333333333,NA
11232,villahe02,0,0,4.5,8,0,3,0,0,0,18,5,3,3,0,3,0,3,1,1,6,NA
11233,villama01,1,0,24.11,2,1,0,0,0,0,25,12,7,6,0,4,0,3,2,0,8.333333333,1
11234,villaos01,24,15,27.71,258,5,53,0,0,1,1008,326,168,144,42,135,24,236,16,2,336,0.615384615
11235,villape01,1,6,20.43,44,1,12,0,0,0,214,81,39,34,11,22,3,46,4,1,71.33333333,0.142857143
11236,villeis01,0,0,13.5,1,0,0,0,0,0,8,4,4,4,2,2,0,2,1,0,2.666666667,NA
11237,villoro01,61,65,90.89,717,93,168,2,0,8,3504,1115,665,614,136,637,39,925,68,2,1168,0.484126984
11238,vinceir01,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0.666666667,NA
11239,vinceni01,23,23,33.37,412,2,72,0,0,7,1235,362,158,151,43,105,22,405,15,3,411.6666667,0.5
11240,vinesbo01,0,0,20.53,5,0,2,0,0,0,44,32,23,16,1,3,0,0,0,0,14.66666667,NA
11241,vinesda01,1,1,12.54,9,4,1,0,0,0,102,36,24,22,7,11,0,23,2,0,34,0.5
11242,vineyda01,2,5,4.17,19,6,1,1,0,0,162,57,34,25,5,27,2,50,0,0,54,0.285714286
